Sl,"Consignor GST",Name,Address,"Consignee GST",Name,Address,"Date of Booking","Date of Delivery","No. of items",Commodity,"Goods Value(Rs.)"
5128,37AGVPN4669F1ZN,"SRI MOOKAMBHIKA GAYATHRI LAMINATION",VJW,37ALCPB3496N1ZR,"BHASKAR OFFSET & PRINTERS",MANDAPETA,2018-03-06,0000-00-00,25,paperroll,33120
5129,33AENPR3303Q1Z3,"S  KUDYOG",CHENNAI,37AABFC4371K1ZD,"CHELLA METAL",SMLK,2018-03-06,0000-00-00,2,"STEEL ITEM",34312
5130,37AAACG0617Q2ZE,"GODREJ AGROVET LTD",VJA,37AVRPG6813D1ZH,"ARUNA SEEDS & PESTICIDES",JMPT,2018-03-06,0000-00-00,1,PESTICIDES,59512
5131,37aaffd0875p1zx,"deccan industrail products",vja,37AADCP7270P2ZP,"PATTABHI AGRO FOODS PVT LTD",PDPM,2018-03-06,0000-00-00,1,bearings,13948
5132,37AAGFJ2063E1ZL,"JAYA POWER SYSTEMS",VJA,,m.annavaram,drmm,2018-03-06,0000-00-00,2,h/w,37000
5133,37AACCG9397F1Z5,"GOLDMEDAL ELECTRICAL(P)LTD",VJA,37AOPPV1664J1Z6,"SRI SUBHODAYA ELECTRICALS",PTPM,2018-03-06,0000-00-00,1,ELECTRICAL,7965
5134,37AAGFJ2063E1ZL,"JAYA POWER SYSTEMS",VJA,,a.ariah,drmm,2018-03-06,0000-00-00,1,h/w,37000
5135,37ABDFA5854C1ZM,"AIRCOMM REFRIGERATION CO",VJA,37APTPB6546G1ZK,"RAMESH BEGWANI",RJY,2018-03-06,0000-00-00,3,COMPRESSOR,20401
5136,37ALBPM2945A2ZF,"SONU  E/P",VJA,37BGZPK5316B1Z7,"SRI LAKSHMI PAINTS&H/W",MANDAPETA,2018-03-06,0000-00-00,1,"PLY WOODbundles",6538
5137,37AIJPT1902B1ZI,"TYRE TUNNEL",VJA,37amopm8371n1z2,"naga sai tyres",SMKT,2018-03-06,0000-00-00,1,TRES,13380
5138,37AEVPS1565D1Z1,AMBICAENTERPRISE,VIJAYAWADA,37ADIFS4790A1ZY,"MANJUNADHA ENTERPRISES","G.MAMIDADA MANDAPETA",2018-03-06,0000-00-00,15,"PLY WOODSHEESTS",14015
5139,37AACCK6385P2ZP,"KALANIKETHAN SILKS PVTLTD",vja,37AACCK6385P2ZP,"KALANIKETHAN SILKS PVTLTD",RJY,2018-03-06,0000-00-00,8,CLOTH,377893
5140,37ACGFS7237K1ZL,"SAI PHARMA",VJW,37AELPP9313E1ZA,"SRI LAKSHMI SAI M/A",PTPM,2018-03-06,0000-00-00,3,MEDICAL,18223
5141,37ACPFS0511B1ZG,"SRL LAKSHMI SRINIVASA AUTO AGENCIES",VJA,"adhar 783576516353","srinivasa a/m",ylsm,2018-03-06,0000-00-00,1,A/M,5054
5142,37ANAPP4348P1ZE,"SILICON LAM","BHAVANIPURAM, VIJAYAWADA",37BAJPB4653G1ZS,"SREE HARDWARE",KAKINADA,2018-03-06,0000-00-00,10,PLYWOOD,7725
5143,37AEWPD1816P1ZW,"SRI BALAJI ENTERPRISES",VIJAYAWADA,37AUPPP8198M1ZB,"AMRUTHA  E/P",KKD,2018-03-06,0000-00-00,5,PAPER,25732
5144,37alxpg5378b2z0,"best shoemart",vjw,37APVPC0919C1Z0,"SRI SURYA AGENCY",MANDAPETA,2018-03-06,0000-00-00,3,F/W,3960
5145,37Asurp3906l1zw,"sri lakshmi enterprises",vja,37AGPPT4063R1ZA,"RAJ AGENCIES4",KKD,2018-03-06,0000-00-00,4,"FOOD ITEM",10620
5146,37CCXPK6640M1ZO,"MSR FOOTWEAR & GENERALS",VIJAYAWADA,37BKXPG4753Q1Z2,"MODREN SHOE MART",ANAPARTHI,2018-03-06,0000-00-00,2,F/W,22906
5147,37AERPS3165H1ZX,"SURYA AGENCIES",VIJAYAWADA,37ATFPV2612K2ZD,"RAVITEJA SANITARY & ELECTRICALS",MANDAPETA,2018-03-06,0000-00-00,4,"PVC ITEMS",24622
5148,37AALFS1315D1ZG,"SRI DURGA E/P",VJA,37AADFM5712A1ZR,MAANASA,KKD,2018-03-06,0000-00-00,2,CLOTH,33180
5149,37AKAPK1107G1ZP,"BHARAT  E/P",VJA,37AQMIS4477B1ZR,"SRI KANAKA DURGA G/S",KKD,2018-03-06,0000-00-00,4,DALLS,8660
5150,37AERPK0481N1ZV,"SURESH PLYWOODS",VJW,37BNRPR1018Q1Z7,"AMBICA PLYWOOD & HARDWARE",RAMCHANDRAPURAM,2018-03-06,0000-00-00,12,DOOR,7741
5151,37aapfg4825j1zy,"ganesh traders",vjw,37BUQPS1096B1ZA,"HOLLY WOOD SHOE MART",MANDAPETA,2018-03-06,0000-00-00,2,P/W,10534
5152,37AERPS3165H1ZX,"SURYA AGENCIES",VIJAYAWADA,37AVQPR6407F1Z5,"KALYANI MARKETING",MANDAPETA,2018-03-06,0000-00-00,6,"MAN HOLL PLATES",12353
5153,37bhqpp4263a1z7,"BHAVANA PRINT PACK",vja,,"yuvaraj printers",kkd,2018-03-06,0000-00-00,2,filims,6932
5154,37AARFK3616M1ZR,"KARTHIKEYA A/G",VJA,37ABWPG7191F1Z4,"SRI SAIRAM M/A",KKD,2018-03-06,0000-00-00,2,MEDICAL,4816
5155,37AQAPM6498G1ZF,J.K.DISTRIBUTORS,VJA,,"sri srinivasa ele & gen stores",jmpt,2018-03-06,0000-00-00,1,ele,30940
5156,37AKAPK1107G1ZP,"BHARAT  E/P",VJA,37AHQMO5396Z1BK,"P S N MURTY",PDPM,2018-03-06,0000-00-00,2,DALLS,4500
5157,37AGYPP2226M1ZM,"VIJAY ELECTRICAL ENG",VZA,37BDPPB6920F1ZK,"SAI GOPALA HOMENEEDS",MANDAPETA,2018-03-06,0000-00-00,2,"ac parts",8570
5158,37aaffl7122d1zk,"lakshya graphics",vja,37AAJFR6442C1Z7,"RAJ MULTI COLOUR PRINT",KKD,2018-03-06,0000-00-00,2,"bopp filim",6281
5159,37AABCC5732F1ZV,"CSK  POLY PVT LTD",VJA,37AAIPU8519J1ZZ,"SRI GAYATRI DAIRY FOODS",KKD,2018-03-06,0000-00-00,10,DESPO,43188
5160,37ATRPP2296F1Z3,"SRI GAYATRI A/S",kkd,37AVXPP7985K1Z4,"SRI SESHA SAI AUTO SPARES",KAKINADA,2018-03-06,0000-00-00,1,a/m,2813
5161,37AABCC4501C1ZC,"COMPAGE COMPUTERS PVT LTD",VJA,37AJKPC1445J1Z9,"LAKSHMI COMPUTERS",MANDAPETA,2018-03-06,0000-00-00,2,"COMPUTER SPARES",18660
5162,37adlpt4834d1za,"kalyani enterprises",vjw,37asrpg5374n1zw,"bindhu foot wear",mdpt,2018-03-06,0000-00-00,2,F/W,6426
5163,37AEFPD7847H1ZB,"MAHALAKSHMI C/C",VJA,37ACDPT4681K1Z0,"SOWMYA ENTERPRISES",KKD,2018-03-06,0000-00-00,2,SWEETS,5382
5164,37ABGPAD302G1ZH,"KINETIC  AUTO AGENCIES",VIJAYAWADA,37AHZPD9315R1Z9,"RAVICHANDRA AUTO SPARES",KKD,2018-03-06,0000-00-00,1,a/m,8914
5165,37adlpt4834d1za,"kalyani enterprises",vjw,37BLMPK3639M1ZG,"POPULER SHOE CO",MANDAPETA,2018-03-06,0000-00-00,1,F/W,3213
5166,37AZKPS6977K1Z8,"SREE NAKODA EMPORIUM",VIJAYAWADA,37AYMPG8841R1ZF,"SRI BALA CHOWDESWARI DEVI METAL & GENERAL STORE",MANDAPETA,2018-03-06,0000-00-00,1,STEEL,5604
5167,37ABNPU5369A1Z9,"CITY AGENCIES",VJA,37BVPPM1709P1ZU,"SRI SWAMI ELECTRICALS&PLUMBING",KKD,2018-03-06,0000-00-00,1,"pvc item",23780
5168,37ABQPV1265M1ZT,"PUSHP TRADING COMPANY",VIJAYAWADA,37ADIFS8368QIZV,"SREE VASAVI DAL MILL",KKD,2018-03-06,0000-00-00,0,IRON,142873
5169,37aakfb6334l1z4,"boddu brush ind",vja,37alipg2501r1zw,"padmavathi a/g",kkd,2018-03-06,0000-00-00,4,"nasa mini oval",6018
5170,37AATFS9480P1ZT,"SRI VIGNESWARA  A/G",VJA,37AGTPG8367M3ZC,UNISOL,KKD,2018-03-06,0000-00-00,12,PAINTS,22463
5171,37BMAPS4998C1ZN,S.J.R.E/P,VJA,37AJYPV6919J1ZZ,S.G.SPORTS&SPORTSWEAR,KKD,2018-03-06,0000-00-00,1,cloth,12250
5172,37AADFC2245C1ZZ,"CHAITANYA FOOTWEAR",VIJAYAWADA,37BKXPG4753Q1Z2,"MODREN SHOE MART",ANAPARTHI,2018-03-06,0000-00-00,1,F/W,17019
5173,37BETPM3810C1ZI,"GOVINDA TRADING CORPORATION",VJA,37AKRPP2051M1ZL,"P .S .N .MURTHY",PDPM,2018-03-06,0000-00-00,20,DALLS,42500
5174,37ACOFS3670G1ZP,"SRI SAI GARMENTS",VJA,37AAOFM9607K1ZL,"MEENAKSHI COLLECTIONS",RJY,2018-03-06,0000-00-00,1,CLOTH,9955
5175,37AKBPP3194M1ZN,"SRI PLYWOOD HOUSE",VIJAYAWADA,37CFNPM3468J1ZS,"MAHALAXMI GLASS WARE",RAMCHANDRAPURAM,2018-03-06,0000-00-00,1,roll,3505
5176,37APHPK5340K1ZO,"K.G.N ENTERPRISES",VJA,37BSCPA7592Q12,"SUNDARI MOTORS",RJY,2018-03-06,0000-00-00,3,a/m,35610
5177,37ABAPV6653M1ZZ,"SRI JAI KRISHNA T/R",VJA,37ABPPN4785P1ZH,"MANI E/P",KKD,2018-03-06,0000-00-00,4,FABRIC,48719
5178,37ACUPK4732H1Z7,"CRYSTAL PAINTS",VJA,37akhpg9451g1zz,"sri krishna paints",kkd,2018-03-06,0000-00-00,6,PAINTS,19838
5179,37AALFV0423H1Z6,"VIJAYALAKSHMI PAINTS &CH/INDU",VJA,37AMRPS5593B1ZG,"SRI LAKSHMI SAI E/P",DLSRM,2018-03-06,0000-00-00,5,OIL,1770
5180,37AAMFC6028L1Z2,"CHALASANI ENTERPRISES",VJA,37AAMFC6028L1Z2,"CHALASANI ENTERPRISES",kkd,2018-03-06,0000-00-00,1,F/W,29502
5181,37AAACT4250E1ZM,"TROPICAL AGROSYSTEM P.LTD",VJA,37CMFPB9066A1Z9,"SRI SWAMY AYYAPPA FERTILISERS","PERAVARAM, YELESWARAM",2018-03-06,0000-00-00,6,PESTICIDES,35395
5182,37AJBPP9766C1ZW,"VISHAL ELECTRONICS",VJA,37AABHJ0450N1Z8,"ARIHANT ELECTRONICS",KAKINADA,2018-03-06,0000-00-00,1,ELECTRICAL,4656
5183,37ahtpc8728r1z9,"vasavikanyaka parameswari metal",vjw,37BPKPM4806C1ZY,"SRI SRINIVASA EMPORIEM",ANPT,2018-03-06,0000-00-00,1,SSBORAM,5880
5184,37AQNPM6765H1Z6,"YVM TRADERS",VJA,37AJCPC1754E1ZU,"LAXMI EMPORIUM",KKD,2018-03-06,0000-00-00,2,FANS,2016
5185,37ahtpc8728r1z9,"vasavikanyaka parameswari metal",vjw,37ANNPT0496P1ZW,"NAGADURGA METALS","ANAPARTHI,MDPT",2018-03-06,0000-00-00,1,SSBORAM,5880
5186,37ajgpp3667d1z1,"fitness vision",vja,,"p.ravi kumar garu",kkd,2018-03-06,0000-00-00,1,plastic,12000
5187,37AELPJ7808J1Z1,"DIAMOND PLASTIC",VJA,37AHTPT4085G2ZK,"DHANUJAYA  E/P",PTPM,2018-03-06,0000-00-00,1,COVERS,11540
5188,37BHEPS4669F1ZW,"APPLE MARKETING",TADEPALLI,37BXDPP8056L1ZT,"SRI LAKSHMI VENKATESWARA PLY & H/W",MANDAPETA,2018-03-06,0000-00-00,1,DOORS,1140
5189,37AADFC4201A1ZB,"CLASSIC ENTERPRISES",VIJAYAWADA,37ACXPG6929K1ZQ,"GOLLAPUDI PHARMACEUTICALS",GOLLAPROLU,2018-03-06,0000-00-00,6,MEDICAL,39278
5190,37BCYPR9805H1ZN,"PALANIAPPA P/M",VJA,37ADBPU7665F1Z4,"PARIMALA PAPER MART",KKD,2018-03-06,0000-00-00,12,PAPER,51282
5191,37ACHPB1727C1Z6,"BURLE VENKATARAO G/M",VJA,37BLHPK4446B1Z9,"SRI VIJAYA STORES",KKD,2018-03-06,0000-00-00,2,DALLS,2726
5192,37AOKPK6026N2ZF,"STEEL TOUCH HANDRAIL",VJA,37ASOPG1837D2ZR,"SRI LAXMI PLYWOOD20","sharpavaram jn (kkd)",2018-03-06,0000-00-00,2,h/w,4388
5193,37AGJPN2981Q1ZH,"SRI MEENAKSHI DOORS",VJA,37AADFS2601L1Z8,"SRINIVASA GLASS CENTRE",RJY,2018-03-06,0000-00-00,9,PLYWOOD,4860
5194,37ACHFS9753M1Z7,"SHIVA SAI PLYWOODS",VUJAYAWADA,37AALFS4398D1ZU,"SRI ANNAPURNA IRON MILL STORES","KOMMARIPALEM, MANDAPETA",2018-03-06,0000-00-00,5,DOOR,2054
5195,37AACFJ3443L1Z8,"JOLLY MILL STORES",VIJAYAWADA,"adhar 513401332396","subrahmanyeswara flour & oil mills",mdpt,2018-03-06,0000-00-00,3,plates,34000
5196,37AOKPK6026N2ZF,"STEEL TOUCH HANDRAIL",VJA,37ASOPG1837D2ZR,"SRI LAXMI PLYWOOD20","sharpavaram jn (kkd)",2018-03-06,0000-00-00,6,h/w,18266
5197,37AABFC4480B1ZU,"CHANDALURU BAPANAIAH CO","GALLAPUDI, VIJAYAWADA",37AERPS3080F1Z3,"SURRY KICHCHIAH & CO",PEDDAPURAM,2018-03-06,0000-00-00,40,DALLS,128500
5198,37aagph4954a1zy,"plywood center",vjw,37AFBPG9432L2Z7,"GOLLAPUDI GLASS&PLYWOOD CENTER",KKD,2018-03-06,0000-00-00,2,SUNGLASS,29560
5199,37aedpr6698l1zj,"the microframe computers",vjw,37AJKPC1445J1Z9,"LAKSHMI COMPUTERS",MANDAPETA,2018-03-06,0000-00-00,5,"computers parts",134800
5200,37AAMFD8476H1ZU,"DURGA PLYLAM",VJA,37AFBPG9432L2Z7,"GOLLAPUDI GLASS&PLYWOOD CENTER",KKD,2018-03-06,0000-00-00,1,H/W,7583
5201,37AFVPC2889P1ZD,"GURU KRUPA CERAMICS",VJA,37ABEPL300541ZO,"VENKATA SRI SAI TRAADERS",KKD,2018-03-06,0000-00-00,1,"HOUSE ITEM",3912
5202,37actpm9879j1zb,"shakthi traders",vja,37ALKPK6806B1Z7,"SRI VEERA VENKATA LAKSHMI BINDING WORKS",KKD,2018-03-06,0000-00-00,1,BOOKS,3050
5203,37AEWPJ2076H1Z1,"DINESH TRADERS",VJW,37AGEPB5315M1ZG,"VENKATA RAMANA IRON & CEMENT TRADERS",RAMACHANDRAPURAM,2018-03-06,0000-00-00,1,"PAINT BRESH",6620
5204,37ACHFS9753M1Z7,"SHIVA SAI PLYWOODS",VUJAYAWADA,37ABRPJ9303K1Z5,"PLYWOOD HOME",KKD,2018-03-06,0000-00-00,12,PLYWOOD,3937
5205,37aacfc0544m1zh,"CIRCARS LAKSHMI MIIL STORES",vjA,37aaifs4320h1z8,"sri jayalakshmi raw and boiled rice mill",rcpm,2018-03-06,0000-00-00,1,RICEMILLSPARES,4755
5206,37aabcr0568e1zi,"ratnam lubricants",vja,37AFDPA1852N1ZG,"RAGHAVESWARA A/M",KKD,2018-03-06,0000-00-00,3,a/m,16250
5207,37BJMPP7196L1Z5,"KUMAR STEELS",VJA,34BSRPM9442A1ZL,"SRI LAKSHMI ALUMINIAM STORES",YANAM,2018-03-06,0000-00-00,1,STEEL,7891
5208,37AJLPM2177N1ZJ,"MAHITHA SOFT SERVICES",VJA,37ADCFS2868P1ZA,"SRI RAGHAVA D/P",KKD,2018-03-06,0000-00-00,2,PAPER,15682
5209,37BNRPP3415K1ZG,"ROSHAN E/P",VJA,37AAEFS4567N1Z1,"SRI VEERAVENKATA RAJYALAKSHMI PAPER",KKD,2018-03-06,0000-00-00,3,STATIONRY,5274
5210,37afqpa1811c1zz,"sri jagadamba cutpices center",vjw,9515073732,"rajesh garu",mpt,2018-03-06,0000-00-00,2,CLOTH,18000
5211,37ATNPK7947E1Z6,"SRI SRINIVASA BEEDINGS",VIJAYAWADA,37BXDPP8056L1ZT,"SRI LAKSHMI VENKATESWARA PLY & H/W",MANDAPETA,2018-03-06,0000-00-00,1,WOOD,4307
5212,37AAACG7034K1ZI,BUNGE,VJA,37AEZPY3829E1ZM,"Y VENKATARAO &CO",KKD,2018-03-06,0000-00-00,45,DALDA,64452
5213,37ABHPJ2127P1ZD,"RAJADHANI PAPER SUPPLIERS",VJA,37AZWPC4753B1Z9,"SRI SANTHOSHI PRINT MEDIA",KKD,2018-03-06,0000-00-00,5,PAPER,11680
5214,37ACRPK5101F1ZP,"SREE KRISHNARJUNA STEEL & PIPE DISTRIBUTORS",VIJAYAWADA,37AALCS4875K3Z1,"SRI CHAKRA OIL & EXTRACTION PVT LTD","PERA RAMCHANDRAPURAM, ANAPARTHY",2018-03-06,0000-00-00,35,PIPES,76766
5215,37ABTFS7160H1ZJ,"SANKAR VIJAY ENTERPRISES",VIJAYAWADA,37BNRPR1018Q1Z7,"AMBICA PLYWOOD & HARDWARE",RAMCHANDRAPURAM,2018-03-06,0000-00-00,12,door,7222
5216,37AAACG7034K1ZI,BUNGE,VJA,37AUWPB3396G1Z5,"SRI SHYAM AGENCIES",RJY,2018-03-06,0000-00-00,55,DALDA,64785
5217,37ABLPT2576Q1ZK,"PALINIAPPA A/G",VJA,37COUPM7367C1ZB,"SRI VENKATESWARA E/P",KKD,2018-03-06,0000-00-00,4,electra,14361
5218,37AAACH3787Q2ZS,"HERANBA  IND  -LTD",VJA,37AHQPK4911M1ZT,"HIMARATNA & TARAKARAMA REDDY AGENCIES","PASALAPUDI, RCPM",2018-03-06,0000-00-00,10,PESTICIDES,14455
5219,37AHZPD2126Q1ZO,"SARVARI OIL T/R",VJA,37BDBPM4456P1ZZ,"MANVITHA  tyores&AUTOMOBILE","gollapalem (kkd)",2018-03-06,0000-00-00,3,a/m,2960
5220,37AABPE7974L1Z9,"JCS APPLIANCIES","GOLLAPUDI, VIJAYAWADA",37BXFPK7908A1ZK,"SRI SAI NUKAMBICA E/P",PDPM,2018-03-06,0000-00-00,17,H/W,32280
5221,37AKLPP8772D1ZM,"MARUTTI ALUMINIUMS",VIJAYAWADA,37BNRPR1018Q1Z7,"AMBICA PLYWOOD & HARDWARE",RAMCHANDRAPURAM,2018-03-06,0000-00-00,2,"PVC SHEET",4888
5222,37ABNPU5369A1Z9,"CITY AGENCIES",VJA,37AAPFV1146H1ZW,"VIZAG STEEL HOUSE",KKD,2018-03-06,0000-00-00,1,"PVC FITTING",20120
5223,37AAOFS4452N1ZG,"SRI SHIRDI SAI ENTERPRISES",VJA,37AAAFI5642N1Z2,"INDO ASIN MARINE SUPPLY SYNDICATE",KKD,2018-03-06,0000-00-00,5,H/W,16249
5224,37ANDPK3431H1Z7,"VENKATA SAI KRUPA",VJW,526972813683,"SRI MANJUNATH E/P","G.MAMIDADA, MDPT",2018-03-06,0000-00-00,3,PAINT,1500
5225,37ACSPG1944R1ZS,"AGARWAL ENT",VIJAYAWADA,37bhxpg4753q1z2,"modern s/m",mpt,2018-03-06,0000-00-00,2,f/w,6476
5226,37AAACH3787Q2ZS,"HERANBA  IND  -LTD",VJA,37BTMPM7123G1ZG,"SRI LAKSHMI GANAPATHI AGENCIES",RCPM,2018-03-06,0000-00-00,3,PESTICIDES,65274
5227,37AHNPP1428M2ZS,"SRI MARKETING",VJA,37BUXPR9768J1Z4,"RAJLAKSHMI H/W & P/W",RJY,2018-03-06,0000-00-00,1,SUNGLASS,2627
5228,37AAACT7373C1ZC,"TRICOM AGRO PVT. LIMITED","BHAVANIPURAM, VIJAYAWADA",37BFUPC7555Q1ZE,"VINAYAKA PERTILISERS","NAGULACHERUVU, RCPM",2018-03-06,0000-00-00,2,PESTICIDES,52628
5229,37bewpd1163a1zq,"gurukrupa hard ware",vjw,37BNRPR1018Q1Z7,"AMBICA PLYWOOD & HARDWARE",RAMCHANDRAPURAM,2018-03-06,0000-00-00,3,h/w,10903
5230,37AERPS3165H1ZX,"SURYA AGENCIES",VIJAYAWADA,37AHXPG9892J1Z6,"SURYAVENI HARDWARE&MILL STORES","NALAMVARI STREET KAKINADA",2018-03-06,0000-00-00,6,PVCPIPES,24815
5231,37AMQPP9858D1Z8,"SRI DOOR LAM HOUSE",VJA,37AAIFS5701N1ZS,"SIDDARTHA PLYWOODS",RJY,2018-03-06,0000-00-00,1,SUNGLASS,5735
5232,37AAFCG3325C1Z0,"GM CABLES & SWITCHES PRIVATE LIMITED","BHAVANIPURAM, VIJAYAWADA",37AACFL6067C1ZF,"LAKSHMI PRASANNA ELECTRICALS MILL STORES",ANAPARTHI,2018-03-06,0000-00-00,2,"ELECTRICAL GOODS",32175
5233,37AWIPP3984GIZZ,"SHREE REFRIGERATION",VJA,37CCKPB7597M1ZS,"SRI NIDHI RIFRIGRATION",RJY,2018-03-06,0000-00-00,2,"ac spares",11977
5234,37AAFCG3325C1Z0,"GM CABLES & SWITCHES PRIVATE LIMITED","BHAVANIPURAM, VIJAYAWADA",37AVLPA6752H1ZF,"SATYA GANESH ELECTRICALS",KKD,2018-03-06,0000-00-00,1,ELECTRICAL,8089
5235,37AWIPP3984GIZZ,"SHREE REFRIGERATION",VJA,37aeqpa3711a1z2,"karthik a/g",rjy,2018-03-06,0000-00-00,3,"ac spares",11840
5236,37ACRPK4796Q1ZB,"VISHWA JEET &CO",VJA,37ALGPD1467M1ZW,"VENKATA DURGA SRI VARHINI A/G",KKD,2018-03-06,0000-00-00,2,BSLLPENS,23002
5237,37BSMPK9274K1ZV,"KRISHNA SAI INDUSTRIAL SPARES",VJA,37bnjpg6115p1zk,"madhuri a/g",rjy,2018-03-06,0000-00-00,1,rubber,28438
5238,37AIUPK3998F1ZG,"LAKSHMI MARKETING",VIJAYAWADA,37BTNPK6569B1ZB,"SRI SAI SANJANA A/G",RAJAHMUNDRY,2018-03-06,0000-00-00,3,PENS,36993
5239,37AAYFS5740F1ZM,"SRI DURGA E/P",VJA,239514463057,"satya desigeners","repuru (kkd)",2018-03-06,0000-00-00,15,PAPER,55260
5240,37AAFCG3325C1Z0,"GM CABLES & SWITCHES PRIVATE LIMITED","BHAVANIPURAM, VIJAYAWADA",37ASDPK7433L1ZE,"JAIN SONS ELECTRICAL",KKD,2018-03-06,0000-00-00,5,ELECTRICAL,67942
5241,37AAMFP7952L1ZE,PRASUDEV,VJA,"adhar 865939731295","k subramanyam annavaram",ylsm,2018-03-06,0000-00-00,11,F/W,39436
5242,37AMQPP9858D1Z8,"SRI DOOR LAM HOUSE",VJA,37AACFT7562N1ZI,"TAMMANA E/P",RJY,2018-03-06,0000-00-00,1,SUNGLASS,6844
5243,37AKBPP8190R1Z7,"SRINIVASA E/P",VJA,37AABHJ0429B1ZU,"PRAKASH STORES",KKD,2018-03-06,0000-00-00,25,T-TOP,45000
5244,37ABNPU5369A1Z9,"CITY AGENCIES",VJA,37AAQFS2759E1ZR,"SRI DURGA VENKAT STORES","KOMARIPALEM, MANDAPETA",2018-03-06,0000-00-00,2,"g.i fittings",59520
5245,37AKGPB8257N1ZO,"BEZAWADA AQUA SOLUTIONS",VJA,37ahapk3881c1zj,"krishna engineering works",rjy,2018-03-06,0000-00-00,1,motor,21500
5246,37AHAPP9804C1ZF,"SRI VIJAYA ELECTRICALS",VIJAYAWADA,37BSQPK4905B1ZQ,"TIRUMALA ELECTRICALS",MDPT,2018-03-06,0000-00-00,7,"ELECTRICAL GOODS",36498
5247,37AKBPP3194M1ZN,"SRI PLYWOOD HOUSE",VIJAYAWADA,37ANAPP222A1ZC,"SAI SREEJA GLASS&P/W",KAKINADA,2018-03-06,0000-00-00,100,PLYWOOD,57820
5248,37AADCM5158K1Z4,"MID INDIA E/P PVT LTD",VJA,37AARCS8925L1ZD,"SRI MANASA E/P PVT LTD121",KKD,2018-03-06,0000-00-00,7,CLOTH,16627
5249,37AAGPY3412J1ZF,"VIJAYAAMBICA ENTERPRISES","GOLLAPUDI, VIJAYAWADA",37AFOPG9047A1ZF,"SAI RAM DALL MILL",PDPM,2018-03-06,0000-00-00,20,DALLS,65760
5250,37AADFL2403K2ZG,"LOTUS CROP SCIENCE",VJW,37AQKPA9419P1Z7,"SRI SANTHI PRASANNA E/P",JMPT,2018-03-06,0000-00-00,10,PESTICIDES,142797
5251,37AYAPJ2623G1ZR,"MANASA BOOK M/C",VJA,37AAAFV9616R1ZB,"VINAR PAPER MART",KKD,2018-03-06,0000-00-00,1,BOOKS,4540
5252,37AJIPG6002D2Z0,"S.R BOOK LINKS",VZA,,s.ramalingeswarudu,rjy,2018-03-06,0000-00-00,5,BOOKS,1500
5253,37AADFL2403K2ZG,"LOTUS CROP SCIENCE",VJW,37AINPV9413D1ZU,"SRAVANTI AGENCIES",JMPT,2018-03-06,0000-00-00,3,PESTICIDES,12561
5254,37AJGPS8113D1Z7,"AMBICA PLYWOODS",VIJAYAWADA,"adhar 845368523426",l.prassanna,jmpt,2018-03-06,0000-00-00,16,"PLY WOODSHEESTS",11863
5255,37AGTPC4579R1ZA,"AMBICA ALLUMINIUM CENTRE",VJW,37CFNPM3468J1ZS,"MAHALAXMI GLASS WARE",RAMCHANDRAPURAM,2018-03-06,0000-00-00,1,ALLUMINIUM,2691
5256,37AKJPD6562D1Z8,"SHIV SHAKTI PLYWOOD",VJA,693096294926,"P VENKATA SATYA SIVARAMA ASHOK",SMKT,2018-03-06,0000-00-00,75,PLYWOOD,43027
5257,37ADYPL6420G1Z5,"SAGAR E/P",VJA,6937395691,"k.k. collections",pdpm,2018-03-06,0000-00-00,3,CLOTH,14585
5258,37aaspt3395d1z3,"chetana electronic cor",vjw,,"keerthi electronics",mdpt,2018-03-06,0000-00-00,1,ele,2605
5259,37ADEFS4548L1ZJ,"AMBICA ALUMINIUMS",VIJAYAWADA,37AAZPC9555D1Z7,"SRI LAKSHMI GANAPATHI IRON H/W",RAMCHANDRAPURAM,2018-03-06,0000-00-00,1,LADDER,11224
5260,37AABCRO775MZO,"RAJAN MARKETING PVT LTD",VJA,37CGKPS8719N1ZB,"SRI SAI IRON H/W &G/S",SMKT,2018-03-06,0000-00-00,2,H/W,43557
5261,37AASFM3550B1ZA,"MANJARI FOOD PRODUCTS37",VIJAYAWADA,37AGPPT4063R1ZA,"RAJ AGENCIES4",KKD,2018-03-06,0000-00-00,86,"FOOD ITEM",86492
5262,37aabfn9716h1z2,"naresh & co",vjw,,"sri subramanyaeswara flore & oil mills",mdpt,2018-03-06,0000-00-00,4,stones,4400
5263,37AABCC8047P1Z4,"CYBER A/M {PVT LTD}",VJA,37AVSPG4336N1ZX,"SWATHI AUTO AGENCIES",RJY,2018-03-06,0000-00-00,2,a/m,24753
5264,37ABLPL0454F1ZQ,"SRI LAKSHMI  DURGA GARMENTS",VJA,37CWYPS9645B1Z1,"NEW R S R/M",RJY,2018-03-06,0000-00-00,1,REDIMED,24948
5265,37AABCC8047P1Z4,"CYBER A/M {PVT LTD}",VJA,37AYWPD1740Q1ZQ,"VENKATA SAI AUTO MOBILES",RJY,2018-03-06,0000-00-00,3,a/m,9917
5266,37ACVPN1375L1ZT,"REFAC SALES CORPORATION",VJA,37alcpp5642e1z4,"comfort engineers",mpt,2018-03-06,0000-00-00,3,"coper pipes",60922
5267,37AYWPM8127G2ZQ,"VIGNESH E/P",VIJAYAWADAVJA,37ALAPR2095M1ZM,"N.V.CHAMUNDESWARI H/W &PAINTS",KAKINADA,2018-03-06,0000-00-00,5,PAINTS,6648
